movie_id,title,tags,cluster_label
597,Titanic,"84 year later, a 101-year-old woman name rose dewitt bukat tell the stori to her granddaught lizzi calvert, brock lovett, lewi bodine, bobbi buell and anatoli mikailavich on the keldysh about her life set in april 10th 1912, on a ship call titan when young rose board the depart ship with the upper-class passeng and her mother, ruth dewitt bukater, and her fiancé, caledon hockley. meanwhile, a drifter and artist name jack dawson and hi best friend fabrizio de rossi win third-class ticket to the ship in a game. and she explain the whole stori from departur until the death of titan on it first and last voyag april 15th, 1912 at 2:20 in the morning. titan drama romanc thriller shipwreck iceberg ship panic titan oceanlin epic richwoman-poorman love disast tragiclov classdiff imax starcrossedlov steerag salvag richsnob 3d 1910 paramount pictur twentieth centuri fox film corpor lightstorm entertain katewinslet leonardodicaprio francesfish billyzan kathyb gloriastuart billpaxton bernardhil davidwarn victorgarb jonathanhyd suzyami lewisabernathi nicholascascon dannynucci jasonbarri lewpalt ericbraeden bernardfox ewanstewart ioangruffudd jonnyphillip edwardfletch scottg.anderson martineast gregorycook alexandreaowen sethadkin michaelensign anatolym.sagalevitch martinhub marklindsaychapman richardgraham paulbrightwel rondonachi charlottechatton fanniebrett jenettegoldstein camillaoverbyeroo lindakern amygaipa martinjarvi rosalindayr rochellero jonathanevans-jon brianwalsh rockytaylor craigkelli liamtuohi simoncran jameslancast elsaraven reecep.thompsoniii laramielandi markrafaeltruitt johnwalcutt terryforrest dereklea richardashton seannepita brendanconnolli davidcronnelli garthwilton richardfox nickmeaney kevinow markcapri marccass paulherbert emmettjam chrisbyrn oliverpag jamesgarrett erikholland erikholland jarikinnunen andersfalk barrydennen vernurich rebeccaklingl triciao'neil kathleens.dunn romeofr mandanamarino vanl bjørnolsen danpettersson shayduffin gregelli dianamorgan krisandersson bobbieb aaronjamescash annefletch edmondalanforsyth andiehick scotthislop stanmazin lisaratzin juleneren brianbain elliebens alexandraboyd mikebutt jamescameron brunocampolo chriscragnotti kevyncurri kevindelanoy thomasfiss griffinhowel seanhow tonykenni bretaaronknow georgekostyiii georgekostyjr. geoffreyc.kosti gregorycharleskosti seanlawlor johnleonhardt miguela.lomelin donlynch johnnymartin ryanmcclurkin meghanmcleod mikeo'n julianoro philparlapiano judyprestininzi stevenqu oliviarosewood johnslad stephenwolfesmith r.gerntrowbridg franciscováldez luciezolcerova jamescameron jonlandau",420
271110,Captain America: Civil War,"follow the event of age of ultron, the collect govern of the world pass an act design to regul all superhuman activity. thi polar opinion amongst the avengers, cau two faction to side with iron man or captain america, which cau an epic battl between former allies. captain america: civil war adventur action sciencefict civilwar war marvelcom sequel superhero basedoncomicbook imax aftercreditsst duringcreditsst marvelcinematicuniv 3d studio babelsberg marvel studio walt disney studio motion pictur vita-ray dutch product (iii) delux digit studio chrisevan robertdowneyjr. scarlettjohansson sebastianstan anthonymacki doncheadl jeremyrenn chadwickboseman paulbettani elizabetholsen paulrudd emilyvancamp tomholland frankgrillo williamhurt danielbrühl johnslatteri kerrycondon martinfreeman marisatomei johnkani hopedavi genefarb florencekasumba alfrewoodard jimrash stanl joerusso damionpo michaela.cook laughtonparch jacksonspidel yilong heidimoneymak aarontoney caleschultz annrusso cornelljohn svenhönig joshuapeck brentmcg besatrazemi blairjasin olibigalk rafaelbanasik daviddevri johncurran katieamess austinsand brettgentil matthewanderson andrewbotchwey chasebradfield ernestcharl hendricksco ethancondon shendyn nathanielelli jariahferguson evanffrench justinfreeman ralphaelgrand'pierr juliangrim aaronhay austinhoop amirijon mylesjoseph stephenlewi jacobludwick d'mahreimcra ashwinmudaliar eliol parkerpap danielparada jonahruffin darrylsampson cameronsardon stanleysel milessel jacobsung cadenwilkinson kimscar jessicawalther-gabori beniaminobrogi silvinabuchbau henryamadi ugochukwuani michaelanthonyrog umarkhan davidbrown guyfernandez sophiarusso ameliamorck juliannaguil surelyalvelo brianschaeff kevinlarosajr. alcerullo frédéricnorth raysahetapi kevinfeig anthonyrusso joerusso",308
44833,Battleship,"when mankind beam a radio signal into space, a repli come from ‘planet g’, in the form of sever alien craft that splash down in the water off hawaii. lieuten alex hopper is a weapon offic assign to the uss john paul jones, part of an intern naval coalit which becom the world' last hope for surviv as they engag the hostil alien forc of unimagin strength. while take on the invaders, hopper must also tri to live up to the potenti hi brother, and hi fiancée' father, admir shane, expect of him. battleship thriller action adventur sciencefict fight u.s.navi mindread hongkong soccer scientist fictionalwar naval armada battleship navalcombat jdsmyoko lostcommun taser buoy communicationsexpert jointchiefsofstaff crashland jetfighterpilot navylieuten permissiontomarri ussjohnpauljon basedonboardgam aftercreditsst mightymo ussmissouri univ pictur hasbro bluegrass film film 44 taylorkitsch alexanderskarsgård rihanna brooklyndeck tadanobuasano liamneeson gregoryd.gadson hamishlinklat jesseplemon johntui jerryferrara davidjensen peterberg adamgodley ricomcclinton jojiyoshida stephenbishop austinnaulti jamesrawl dustinj.reno rickhoffman garygrubb ramimalek petermacnicol louislombardi jordankirkwood dougpenti carsonaun joshpenc lloydpitt michellearthur nataliacastellano leniito jackiejohnson kerrycahil normanvincentmclafferti dantejimenez davenarc ralphrichardson biuncalov kylerussellcl yutakatakeuchi johnaweav danejustman drewrausch billstinchcomb duncanhenderson scottstub briangoldn peterberg sarahaubrey bennettschneir",306
135397,Jurassic World,"twenty-two year after the event of jurass park, isla nublar now featur a fulli function dinosaur theme park, jurass world, as origin envi by john hammond. jurass world action adventur sciencefict thriller monster dna tyrannosaurusrex velociraptor island sequel suspen disast escap dinosaur amusementpark animalattack themepark jurassicpark 3d animalhorror univ studio amblin entertain legendari pictur fuji televi network dentsu chrispratt brycedallashoward irrfankhan vincentd'onofrio nickrobinson tysimpkin jakejohnson omarsi bdwong judygr laurenlapku briant katiemcgrath andybuckley ericedelstein jimmyfallon jamesdumont mattburk annatalakkottur colintrevorrow courtneyj.clark kellywashington matthewcardaropl chadrand yvonneangulo chloeperrin erikaerica tiffanyforest frankmarsh patrickcrowley colintrevorrow",94
37724,Skyfall,"when bond' latest assign goe grave wrong and agent around the world are exposed, mi6 is attack forc m to reloc the agency. these event cau her author and posit to be challeng by gareth mallory, the new chairman of the intellig and secur committee. with mi6 now compromi from both insid and out, m is left with one alli she can trust: bond. 007 take to the shadow - aid onli by field agent, eve - follow a trail to the mysteri silva, whose lethal and hidden motiv have yet to reveal themselves. skyfal action adventur thriller spi secretag sociopath killer artgalleri britishsecretserv istanbulturkey imax uzi boobytrap impersonatingapoliceoff macao columbia pictur danielcraig judidench javierbardem ralphfienn naomieharri bérénicemarloh albertfinney benwhishaw rorykinnear olarapac helenmccrori nicholaswoodeson billbuckhurst elizedutoit ianbonar toniasotiropoul wolfblitz jenshultén anthonyo'donnel jocameronbrown peterbasham benloyd-holm orionl yennischeung sammend johnlogan barbarabroccoli robertwad nealpurvi michaelg.wilson",116
558,Spider-Man 2,"peter parker is go through a major ident crisis. burn out from be spider-man, he decid to shelv hi superhero alter ego, which leav the citi suffer in the wake of carnag left by the evil doc ock. in the meantime, parker still can't act on hi feel for mari jane watson, a girl he' love sinc childhood. spider-man 2 action adventur fantasi dualid loveofone'slif pizzaboy marvelcom sequel superhero doctor scientist tentacl death supervillain columbia pictur laura ziskin product marvel enterpri tobeymaguir kirstendunst jamesfranco alfredmolina rosemaryharri donnamurphi j.k.simmon danielgilli dylanbak willemdafo mageinatovah brucecampbel stanl scottspiegel joelmchal halspark donnellrawl emilydeschanel elizabethbank danieldaekim aasifmandvi joeydiaz vanessaferlito joybryant johnlandi phillamarr greggedelman tedraimi cliffrobertson elyabaskin billnunn brentbrisco christineestabrook johnpaxton joannebaron petermcrobbi louislombardi marcjohnjefferi reeddiamond brendanpatrickconnor dancallahan susiepark briannabrown tomcarey danhick timothypatrickquil tonycampisi mollycheek kellyconnel roshonfegan taylorgilbert timothyjerom elysedinh bille.rog annebetancourt triciapet timstorm billcalvert peteralla chloedykstra juliamax calvindean frankbonsangu andrem.johnson petercincotti peytonlist spencerlist troymetcalf scottross bonniesomervil wesleyvolci louvolp davidboston garrettwarren michaelarthur cindycheung samraimi lauraziskin aviarad lorneorlean",372
68721,Iron Man 3,"when toni stark' world is torn apart by a formid terrorist call the mandarin, he start an odyssey of rebuild and retribution. iron man 3 action adventur sciencefict terrorist waronterror tenness malibu marvelcom superhero basedoncomicbook tonystark ironman aftercreditsst marvelcinematicuniv mandarin 3d warmachin ironpatriot extremi marvel studio robertdowneyjr. gwynethpaltrow doncheadl guypearc rebeccah jonfavreau benkingsley jamesbadged stephanieszostak paulbettani williamsadl daledickey tysimpkin miguelferr wangxue-qi shauntoub matthewsterlingni patkiernan joshelliott meganhenderson thomasrobert billmah joanriv georgekotsiopoulo bronted'esposito noahvisconti ashleyhamilton brookejaynetaylor kimdean glennfost anthonyreynold kendrickcross tomclark brianschaeff johneddin spencergarrett rockeydickeyjr. drewmichaelhershn sarahburkhardt janbroberg andrewlau natebynum andrewland tomvirtu roymccrerey serdarkalsin demetroishodg bobbytisd yvonnezima stanl adamp jamesrackley cullenmoss jakedewitt rebeccamad kevinarnold juanc.bofil davidbuglion adamlytl paulandrewo'connor philortiz gwendalynbark stevewild lucianafaulhab karinaflorez mikemassa markkubr si-fuericoram naomiparshin aureliariley johannayunda wesleythompson jennaortega t.c.anyachonkeya chadkurtz caljohnson coreyhawkin lindenashbi sarahfarooqui salabak kialbutl nickbrandon danbrown fernandochien ilramchoi brycencount kianteelam danefarwel markfichera colinfollenweid ajafrari markginth adriangonzalez denniskeiff samuel taramacken williammort jadequon j.c.robaina markosrounthwait philipjsilvera briansimpson markaaronwagn chrisgethard nickw.nicholson markruffalo bridgerzadina shaneblack kevinfeig",308
12155,Alice in Wonderland,"alice, an unpretenti and individu 19-year-old, is betroth to a dunc of an english nobleman. at her engag party, she escap the crowd to consid whether to go through with the marriag and fall down a hole in the garden after spot an unusu rabbit. arriv in a strang and surreal place call 'underland,' she find herself in a world that resembl the nightmar she had as a child, fill with talk animals, villain queen and knights, and frumiou bandersnatches. alic realiz that she is there for a reason – to conquer the horrif jabberwocki and restor the right queen to her throne. alic in wonderland famili fantasi adventur basedonnovel fictionalplac queen fantasi aliceinwonderland fantasyworld 3d walt disney pictur team todd tim burton product roth film zanuck company, the miawasikowska johnnydepp annehathaway helenabonhamcart crispinglov martoncsoka lindsayduncan mattluca geraldinejam timpigott-smith leobil francesdelatour michaelsheen alanrickman christopherl stephenfri timothysp paulwhiteh barbarawindsor michaelgough imeldastaunton eleanortomlinson jemmapowel eleanorgeck rebeccacrookshank hollyhawkin lucydavenport joelswetow jessicaoyelowo ethancohn chrisgrabh bonniepark simonesault dalemerc cortneypalm timburton jennifertodd suzannetodd richardd.zanuck katterlifrauenfeld joeroth derekfrey tomc.peitzman",136
36668,X-Men: The Last Stand,"when a cure is found to treat mutations, line are drawn amongst the x-men and the brotherhood, a band of power mutant organ under xavier' former ally, magneto. x-men: the last stand adventur action sciencefict thriller mutant marvelcom basedoncomicbook superhuman beast cyclop aftercreditsst ingeni film partner twentieth centuri fox film corpor donners' compani dune entertain major studio partner bad hat harri product thinkfilm marvel enterpri x3 canada product x3u product xm3 servic hughjackman halleberri ianmckellen patrickstewart famkejanssen annapaquin kelseygramm shawnashmor aaronstanford ellenpag rebeccaromijn jamesmarsden vinniejon benfost danielcudmor daniaramirez cameronbright kenleung ericdan omahyramota meilingmelançon keawong shaunakain michaelmurphi shohrehaghdashloo josefsomm billduk haleyramm caydenboyd stanl alexferri oliviawilliam ralphwint laurenshulerdonn aviarad brettratn",294
62211,Monsters University,a look at the relationship between mike and sulley dure their day at monster univ — when they weren't necessarili the best of friends. monster univ anim famili monster dormitori game anim bestfriend univ scari aftercreditsst walt disney pictur pixar anim studio billycryst johngoodman stevebuscemi helenmirren noahjohnston petersohn joelmurray seanhay davefoley charlieday alfredmolina tylerlabin nathanfillion aubreyplaza bobbymoynihan juliasweeney bonniehunt johnkrasinski billhad bethbehr bobpeterson johnratzenberg frankoz avaacr korira danscanlon,198
8373,Transformers: Revenge of the Fallen,"sam witwicki leav the autobot behind for a normal life. but when hi mind is fill with cryptic symbols, the decepticon target him and he is drag back into the transformers' war. transformers: reveng of the fallen sciencefict action adventur egypt sun chao symbol artifact transform tank robot imax duringcreditsst paramount pictur dreamwork skg amblin entertain di bonaventura pictur platinum dune hasbro studio revolut sun studio shialabeouf meganfox joshduhamel rainnwilson tyresegibson johnturturro kevindunn juliewhit ramónrodríguez isabelluca glennmorshow hugoweav marcevanjackson petercullen arnoldchun katielow markryan renowilson jessharnel robertfoxworth andrésogliuzzo greygriffin tonytodd charlieadl frankwelk tomkenni calvinwimm johndicrosta michaelyork kevinmichaelrichardson robinatkindown johnericbentley americaolivo michaelpapajohn andrewhoward matthewmarsden deeproy michaelbay donmurphi ianbryc lorenzodibonaventura tomdesanto",390
